movieId,tagId,relevance,tag,title_cast,director,runtime,budget,plot_keywords,imdbId,tmdbId,title,genres,year,combine
1833,1,0.05475,007,Bruce Willis|Alec Baldwin|Miko Hughes|Chi McBride|Kim Dickens|Robert Stanton|Bodhi Elfman|Carrie Preston|Lindsey Ginter|Peter Stormare|Kevin Conway|John Carroll Lynch|Kelley Hazen|John Doman|Richard Riehle,Ryne Douglas Pearson,111.0,"$60,000,000",autistic child|child in danger|autism|assassin,120749,8838.0,Mercury Rising (1998),Action|Drama|Thriller,1998,Ryne Douglas Pearson Action Drama Thriller autistic child child in danger autism assassin
1834,1,0.0262499999999999,007,Campbell Scott|Ricky Jay|Rebecca Pidgeon|Richard L. Friedman|Ben Gazzara|Jerry Graff|G. Roy Levin|Hilary Hinckle|David Pittu|Steve Martin|Christopher Kaldor|Felicity Huffman|Gary McDonald|Mike Robinson|Olivia Tecosky,David Mamet,110.0,"$10,000,000",con game|secret|extradition|brother sister relationship,120176,29193.0,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,1997,David Mamet Crime Drama Mystery Thriller con game secret extradition brother sister relationship
1835,1,0.02975,007,Nicolas Cage|Meg Ryan|Andre Braugher|Dennis Franz|Colm Feore|Robin Bartlett|Joanna Merlin|Sarah Dampf|Rhonda Dotson|Nigel Gibbs|John Putch|Lauri Johnson|Christian Aubert|Jay Patterson|Shishir Kurup,Wim Wenders,114.0,"$55,000,000",candlelit bath|woman wears eyeglasses|angel|heart surgeon,120632,795.0,City of Angels (1998),Drama|Fantasy|Romance,1998,Wim Wenders Drama Fantasy Romance candlelit bath woman wears eyeglasses angel heart surgeon
1836,1,0.0285,007,Chloë Sevigny|Kate Beckinsale|Chris Eigeman|Mackenzie Astin|Matt Keeslar|Robert Sean Leonard|Jennifer Beals|Matt Ross|Tara Subkoff|Burr Steers|David Thornton|Jaid Barrymore|Sonsee Neu|Edoardo Ballerini|Scott Beehner,Whit Stillman,113.0,"$8,000,000",1970s|reference to carl barks|disco|friend,120728,16980.0,"Last Days of Disco, The (1998)",Comedy|Drama,1998,Whit Stillman Comedy Drama 1970s reference to carl barks disco friend
1837,1,0.03675,007,Jack Lemmon|Walter Matthau|Richard Riehle|Jonathan Silverman|Lisa Waltz|Mary Beth Peil|Christine Baranski|Jean Smart|Rex Linn|Jay O. Sanders|Barnard Hughes|Ellen Geer|Doris Belack|Lou Cutell|Mary Fogarty,Neil Simon,97.0,,cigar smoking|father son relationship|father daughter relationship|florida,120773,27472.0,"Odd Couple II, The (1998)",Comedy,1998,Neil Simon Comedy cigar smoking father son relationship father daughter relationship florida
1839,1,0.0479999999999999,007,Billy Crystal|Kathleen Quinlan|Gheorghe Muresan|Joanna Pacula|Zane Carney|Jere Burns|Harold Gould|Dan Castellaneta|Raymond O'Connor|Rider Strong|Doris Roberts|Carl Ballantine|Eric Lloyd|Jay Black|Lorna Luft,Billy Crystal,103.0,,heart disease|giant|romania|monastery,120765,47881.0,My Giant (1998),Comedy,1998,Billy Crystal Comedy heart disease giant romania monastery
1840,1,0.03325,007,Denzel Washington|Ray Allen|Milla Jovovich|Rosario Dawson|Hill Harper|Zelda Harris|Ned Beatty|Jim Brown|Joseph Lyle Taylor|Bill Nunn|Michele Shay|Thomas Jefferson Byrd|Roger Guenveur Smith|John Turturro|Lonette McKee,Spike Lee,136.0,"$25,000,000",basketball|prison|university|porn actor in mainstream movie,124718,9469.0,He Got Game (1998),Drama,1998,Spike Lee Drama basketball prison university porn actor in mainstream movie
1841,1,0.0479999999999999,007,Kenneth Branagh|Embeth Davidtz|Robert Downey Jr.|Daryl Hannah|Robert Duvall|Tom Berenger|Famke Janssen|Clyde Hayes|Mae Whitman|Jesse James|Troy Byer|Julia Ryder Perce|Danny Darst|Sonny Seiler|Walter Hartridge,John Grisham,114.0,"$25,000,000",law firm|killing a pet|full frontal female nudity|barefoot woman,119196,12488.0,"Gingerbread Man, The (1998)",Drama|Thriller,1998,John Grisham Drama Thriller law firm killing a pet full frontal female nudity barefoot woman
1844,1,0.0329999999999999,007,Javier Bardem|Francesca Neri|Liberto Rabal|Ángela Molina|José Sancho|Penélope Cruz|Pilar Bardem|Álex Angulo|Mariola Fuentes|Yael Be|Josep Molins|Daniel Lanchas|María Rosenfeldt,Pedro Almodóvar,103.0,,erotica|wheelchair basketball|prison|pizza,118819,267.0,Live Flesh (Carne trémula) (1997),Drama|Romance,1997,Pedro Almodóvar Drama Romance erotica wheelchair basketball prison pizza
1845,1,0.0222499999999999,007,Bill Pullman|Ben Stiller|Ryan O'Neal|Kim Dickens|Angela Featherstone|Hugh Ross|Sarah DeVincentis|Matt O'Toole|Michele Mariana|Robert Katims|Tyrone Henry|Aleta Barthell|Tapp Watkins|Wendy Westerwelle|Lauren Hasson,Jake Kasdan,116.0,"$5,000,000",private detective|neo noir|whodunit|los angeles california,120906,16148.0,Zero Effect (1998),Comedy|Mystery|Thriller,1998,Jake Kasdan Comedy Mystery Thriller private detective neo noir whodunit los angeles california
1846,1,0.0285,007,Ray Winstone|Kathy Burke|Charlie Creed-Miles|Laila Morse|Edna Doré|Chrissie Cotterill|Jon Morrison|Jamie Foreman|Steve Sweeney|Terry Rowley|Sam Miller|Leah Fitzgerald|Gerry Bromfield|Neil Maskell|Sid Golder,Gary Oldman,128.0,"$9,000,000",drug addict|drugs|working class|c word,119792,21252.0,Nil By Mouth (1997),Drama,1997,Gary Oldman Drama drug addict drugs working class c word
1848,1,0.0344999999999999,007,John Goodman|Mark Williams|Jim Broadbent|Celia Imrie|Flora Newbigin|Tom Felton|Raymond Pickard|Bradley Pierce|Aden Gillett|Doon Mackichan|Hugh Laurie|Ruby Wax|Andrew Dunford|Bob Goody|Patrick Monckton,Mary Norton,89.0,"$29,000,000",based on novel|miniature person|child's point of view|house,118755,9449.0,"Borrowers, The (1997)",Adventure|Children|Comedy|Fantasy,1997,Mary Norton Adventure Children Comedy Fantasy based on novel miniature person child's point of view house
1849,1,0.0519999999999999,007,Stephen Moyer|Katherine Heigl|Thomas Kretschmann|Edward Fox|Udo Kier|Joanna Lumley|Ron Perlman|Warwick Davis|Gavan O'Herlihy|Ben Pullen|Walter Gotell|Anthony Hickox|Zach Galligan|Hamish Campbell-Robertson|Marcus Schenkenberg,Anthony Hickox,91.0,,character name as title|prince valiant character|princess|prince,119947,6264.0,Prince Valiant (1997),Adventure,1997,Anthony Hickox Adventure character name as title prince valiant character princess prince
1850,1,0.029,007,Marla Schaffel|Mitchell Whitfield|Michael Harris|Meredith Scott Lynn|Jack McGee|Darryl Theirse|Julie Ariola|Nancy Sorel|Wally Kurth|Victor Raider-Wexler|Sara Van Horn|Debbie Munroe|Tim DeZarn|Janine Venable|Michael A. Candela,Julie Davis,86.0,,virgin|f rated|written and directed by cast member|title directed by female,130019,90414.0,"I Love You, Don't Touch Me! (1998)",Drama|Romance,1998,Julie Davis Drama Romance virgin f rated written and directed by cast member title directed by female
1853,1,0.0509999999999999,007,Ryan O'Neal|Coolio|Chuck D|Eric Idle|Richard Jeni|Leslie Stefanson|Sandra Bernhard|Cherie Lunghi|Harvey Weinstein|Gavin Polone|MC Lyte|Marcello Thedford|Nicole Nagel|Stephen Tobolowsky|Erik King,Joe Eszterhas,86.0,"$10,000,000",worst picture razzie winner|hollywood burn|director|hollywood,118577,78149.0,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy,1997,Joe Eszterhas Comedy worst picture razzie winner hollywood burn director hollywood
1854,1,0.0379999999999999,007,David Schwimmer|Jason Lee|Mili Avital|Bonnie Hunt|Vanessa Angel|Kari Wuhrer|Frank Medrano|Bitty Schram|Judy Greer|Ron Beattie|Doug Ellin|Tag Mendillo|Justine Bentley|Liza Cruzat|Jessica Mills,Doug Ellin,,,dominatrix,120723,15513.0,Kissing a Fool (1998),Comedy|Romance,1998,Doug Ellin Comedy Romance dominatrix
1855,1,0.03275,007,Richard Dreyfuss|Jenna Elfman|Natasha Lyonne|Gregory Smith|Carl Michael Lindner|Lily Tomlin|Stephen Root|Doris Belack|Julio Oscar Mechoso|Siobhan Fallon Hogan|Amzie Strickland|Phil Leeds|Frances Bay|Susan Ruttan|Barbara Williams,Frank Parkin,94.0,,anthropologist|whispering in ear|whisper in ear|whispering into someone's ear,120725,31220.0,Krippendorf's Tribe (1998),Comedy,1998,Frank Parkin Comedy anthropologist whispering in ear whisper in ear whispering into someone's ear
1856,1,0.03125,007,Nick Broomfield|Kurt Cobain|Courtney Love|Mari Earle|Tracey Marander|Alice Wheeler|Hank Harrison|Rozz Rezabek|Amy Squier|Tom Grant|Dylan Carlson|Al Bowman|Jack Briggs|El Duce|Chelsea,Courtney Love,95.0,,musician|interview|fame|death,138563,13907.0,Kurt & Courtney (1998),Documentary,1998,Courtney Love Documentary musician interview fame death
1857,1,0.0282499999999999,007,Matthew Modine|Catherine Keener|Daryl Hannah|Maxwell Caulfield|Elizabeth Berkley|Marlo Thomas|Bridgette Wilson-Sampras|Buck Henry|Christopher Lloyd|Kathleen Turner|Denis Leary|Beatrice Winde|Schecter Lee|John Tormey|Wayne Parent,Tom DiCillo,105.0,,topless female nudity|photographer|waiter|actor,119987,29825.0,"Real Blonde, The (1997)",Comedy,1997,Tom DiCillo Comedy topless female nudity photographer waiter actor
1858,1,0.21075,007,Jackie Chan|Richard Norton|Miki Lee|Karen McLymont|Gabrielle Fitzpatrick|Vince Poletto|Barry Otto|Sammo Kam-Bo Hung|Emil Chau|Joyce Godenzi|Peter Houghton|Peter Lindsay|David Will No|Rachel Blakely|Judy Green,Fibe Ma,101.0,,gang|gangster|drugs|reporter,117786,10622.0,Mr. Nice Guy (Yat goh ho yan) (1997),Action|Comedy,1997,Fibe Ma Action Comedy gang gangster drugs reporter
1859,1,0.0192499999999999,007,Homayoun Ershadi|Abdolrahman Bagheri|Afshin Khorshid Bakhtiari|Safar Ali Moradi|Mir Hossein Noori|Ahmad Ansari,Abbas Kiarostami,95.0,,suicide|driving a car|conversation in a car|iran,120265,30020.0,Taste of Cherry (Ta'm e guilass) (1997),Drama,1997,Abbas Kiarostami Drama suicide driving a car conversation in a car iran
1860,1,0.0287499999999999,007,Jan Decleir|Fedja van Huêt|Betty Schuurman|Tamar van den Dop|Victor Löw|Hans Kesting|Lou Landré|Bernard Droog|Frans Vorstman|Fred Goessens|Jasper Gottlieb|Marius Gottlieb|Pavlik Jansen op de Haar|Marisa Van Eyle|Wim Van Der Grijn,Ferdinand Bordewijk,122.0,"$4,500,000",gunfight|street shootout|police shootout|police,119448,17139.0,Character (Karakter) (1997),Drama,1997,Ferdinand Bordewijk Drama gunfight street shootout police shootout police
1861,1,0.0182499999999999,007,Robert Skjærstad|Andrine Sæther|Per Egil Aske|Eli Anne Linnestad|Trond Høvik|Ådne Olav Sekkelsten|Trond Fausa|Henriette Steenstrup|Bjørn Sundquist|Karl Sundby|Rolf Arly Lund|Geir Morstad|Rolf Dolven|Helge Sveen|Geir-Atle Johnsen,Jonny Halberg,83.0,"$2,100,000",postman|black comedy|siblings living together|vomiting,118785,34582.0,Junk Mail (Budbringeren) (1997),Comedy|Thriller,1997,Jonny Halberg Comedy Thriller postman black comedy siblings living together vomiting
1862,1,0.04675,007,Michael Madsen|Natasha Henstridge|Marg Helgenberger|Mykelti Williamson|George Dzundza|James Cromwell|Justin Lazard|Myriam Cyr|Sarah Wynter|Baxter Harris|Scott Morgan|Nancy La Scala|Raquel Gardner|Henderson Forsythe|Robert Hogan,Dennis Feldman,93.0,,female nudity|impregnation|female rear nudity|sex scene,120841,10216.0,Species II (1998),Horror|Sci-Fi,1998,Dennis Feldman Horror Sci-Fi female nudity impregnation female rear nudity sex scene
1863,1,0.0489999999999999,007,Scott Bakula|Corbin Bernsen|Dennis Haysbert|Takaaki Ishibashi|Jensen Daggett|Eric Bruskotter|Walton Goggins|Ted McGinley|Kenny Johnson|Judson Mills|Lobo Sebastian|Thom Barry|Peter Mackenzie|Tim DiFilippo|Tom DiFilippo,John Warren,100.0,"$18,000,000",team|manager|league|pitcher,120742,9771.0,Major League: Back to the Minors (1998),Comedy,1998,John Warren Comedy team manager league pitcher
1864,1,0.075,007,Jack Burns|Viola Harris|Scott Erik|Michael Resnick|Steven Weber|Craig Bierko|Jennifer Leigh Warren|Karen Sillas|Robyn Peterman|Anthony Parziale|Abraham Kessler|Fred Goehner|Amy Hohn|Denise Bessette|Angelo Tiffe,Larry David,91.0,,jackpot|slot machine|money|bulgaria,120838,24560.0,Sour Grapes (1998),Comedy,1998,Larry David Comedy jackpot slot machine money bulgaria
1865,1,0.03825,007,Letty Aronson|Soon-Yi Previn|Dan Barrett|Simon Wettenhall|John Gill|Greg Cohen|Cynthia Sayer|Eddy Davis|Woody Allen|Nettie Konigsberg|Martin Konigsberg,Woody Allen,105.0,,title directed by female|paparazzi|jazz|jazz score,141986,76330.0,Wild Man Blues (1997),Documentary,1997,Woody Allen Documentary title directed by female paparazzi jazz jazz score
1866,1,0.0305,007,Mark Wahlberg|Lou Diamond Phillips|Christina Applegate|Avery Brooks|Bokeem Woodbine|Antonio Sabato Jr.|China Chow|Lainie Kazan|Elliott Gould|Sab Shimono|Robin Dunne|Lela Rochon|Danny Smith|Joshua Peace|David Usher,Ben Ramsey,91.0,"$13,000,000",video store|vhs|male rear nudity|reference to the spice girls,120609,9448.0,"Big Hit, The (1998)",Action|Comedy|Crime,1998,Ben Ramsey Action Comedy Crime video store vhs male rear nudity reference to the spice girls
1867,1,0.03275,007,Casper Van Dien|Jane March|Steven Waddington|Winston Ntshona|Rapulana Seiphemo|Ian Roberts|Sean Taylor|Gys de Villiers|Russel Savadier|Paul Buckby|Zane Meas|Barry Berk|Michael Gritten|Dimitri Cassar|Tony Caprari,Edgar Rice Burroughs,,"$20,000,000",shot with an arrow|tarzan character|year 1913|1910s,120856,38618.0,Tarzan and the Lost City (1998),Action|Adventure,1998,Edgar Rice Burroughs Action Adventure shot with an arrow tarzan character year 1913 1910s
1869,1,0.2534999999999999,007,Patrick Swayze|Meat Loaf|Randy Travis|Gabriel Casseus|Brian Vincent|Graham Beckel|Brenda Strong|Rusty De Wees|Cyril O'Reilly|Erin Broderick|Charles S. Dutton|Stephen Tobolowsky|Lorraine Toussaint|Hester Hargett|Stuart Greer,William Mickelberry,89.0,"$30,000,000",betrayal by a friend|betrayal|truck|fbi,120610,18316.0,Black Dog (1998),Action|Thriller,1998,William Mickelberry Action Thriller betrayal by a friend betrayal truck fbi
1870,1,0.03825,007,Breckin Meyer|Peter Facinelli|Eddie Mills|Ethan Embry|Ashley Johnson|Patricia Wettig|Michael O'Neill|Eddie Jones|Wayne Tippit|Alexandra Holden|Keith Szarabajka|Shawn Weatherly|Michael Crabtree|Lashawn McIvor|Joe Stevens,Tim McCanlies,97.0,,texas|population|best friend|friendship,118925,78373.0,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,1998,Tim McCanlies Comedy Drama texas population best friend friendship
1871,1,0.05125,007,Aleksandr Lazarev|Anzhelika Nevolina|Elena Korikova|Tetyana Kryvytska Stang Lund|Evgeniy Pashin|Sergey Romanyuk|Anatoliy Mateshko|Konstantin Kostyshin|Valentina Iliashenko|Rostislav Yankovskiy|Aleksey Goncharenko|Shubra Chakraborti|Elena Stefanska|Boris Zelenetski|Tamara Plashenko,Vyacheslav Krishtofovich,100.0,,suicide by hitman|thong panties|black panties|panties,119952,77514.0,"Friend of the Deceased, A (Priyatel pokonika) (1997)",Comedy|Drama,1997,Vyacheslav Krishtofovich Comedy Drama suicide by hitman thong panties black panties panties
1872,1,0.05325,007,Robert Carlyle|Juliet Aubrey|James Nesbitt|Sophie Okonedo|Berwick Kaler|Darren Tighe|Sean McKenzie|John Brobbey|Sara Stockbridge|Tom Watson|Barbara Rafferty|Sean Rocks|Dave Schneider|Tony Curran|Erin McMahon,Michael Winterbottom,81.0,,visual impairment|love|soccer|sclerosis,113184,49474.0,Go Now (1995),Drama,1995,Michael Winterbottom Drama visual impairment love soccer sclerosis
1873,1,0.03375,007,Christopher Adamson|Tim Barlow|Timothy Bateson|Veronika Bendová|David Birkin|Reine Brynolfsson|Patsy Byrne|Kathleen Byron|Václav Chalupa|Ian Cregg|Ben Crompton|Claire Danes|Zdenek David|Paola Dionisotti|Edna Doré,Victor Hugo,134.0,,french revolution|police brutality|catholic church|based on novel,119683,4415.0,"Misérables, Les (1998)",Crime|Drama|Romance|War,1998,Victor Hugo Crime Drama Romance War french revolution police brutality catholic church based on novel
1874,1,0.05425,007,Lou Rawls|Brendan Fraser|Joanna Going|Steven Lambert|Chao Li Chi|Ann Magnuson|Paolo Seganti|Wendy Benson-Landes|Katie Hagan|Celeste Holm|Toby Huss|Jeff Schweickert|Bill Gundry|Angus Macfadyen|Liz Mamana,James F. Robinson,109.0,,puppeteer|con artist|dream|ivy,120211,39467.0,Still Breathing (1997),Comedy|Romance,1997,James F. Robinson Comedy Romance puppeteer con artist dream ivy
1875,1,0.0364999999999999,007,Toni Collette|Parker Posey|Lisa Kudrow|Alanna Ubach|Helen FitzGerald|Stanley DeSantis|Jamie Kennedy|David James Elliott|Debra Jo Rupp|Kevin Cooney|Bob Balaban|Paul Dooley|Scott Mosenson|Irene Olga López|Joshua Malina,Jill Sprecher,96.0,,office|office politics|temporary worker|f rated,118866,55561.0,Clockwatchers (1997),Comedy,1997,Jill Sprecher Comedy office office politics temporary worker f rated
1876,1,0.06075,007,Robert Duvall|Téa Leoni|Elijah Wood|Vanessa Redgrave|Morgan Freeman|Maximilian Schell|James Cromwell|Ron Eldard|Jon Favreau|Laura Innes|Mary McCormack|Richard Schiff|Leelee Sobieski|Blair Underwood|Dougray Scott,Bruce Joel Rubin,120.0,"$75,000,000",comet|saving the world mission|giant wave|disaster,120647,8656.0,Deep Impact (1998),Drama|Sci-Fi|Thriller,1998,Bruce Joel Rubin Drama Sci-Fi Thriller comet saving the world mission giant wave disaster
1877,1,0.0615,007,Kathleen Fee|Michael Caloz|Mariel Hemingway|Ben Cook|Ricky Mabe|Chris Sarandon|Gabrielle Boni|Michael Yarmush|Tyler Hynes|B.J. McLellan|Mathew Mackay|Julia Garland|Serge Houde|Emma Campbell|James Bradford,Rodney Gibbons,,,family relationships|woman writer|smoking|rebellious son,145048,209345.0,Little Men (1998),Drama,1998,Rodney Gibbons Drama family relationships woman writer smoking rebellious son
1878,1,0.0399999999999999,007,Jada Pinkett Smith|Tommy Davidson|Duane Martin|Michael Ralph|Darrel Heath|Dave Chappelle|Paula Jai Parker|LL Cool J|Aida Turturro|Lance Slaughter|Dartanyan Edmonds|Foxy Brown|Sam Moses|Tiffany Hall|Lina Bradford,David C. Johnson,84.0,"$13,000,000",f rated|title directed by female|nickname in title|strong female,120531,58680.0,Woo (1998),Comedy|Romance,1998,David C. Johnson Comedy Romance f rated title directed by female nickname in title strong female
1879,1,0.0197499999999999,007,Ian Parsons|Peter MacNeill|Troy Veinotte|Kerry Fox|Mark Austin|Joel Keller|Heather Rankin|Christine Dunsworth|Seana McKenna|Joan Orenstein|Chris Leavins|Ashley MacIsaac|Jocelyn Cunningham|Jim Faraday|Sarah Polley,Thom Fitzgerald,91.0,"CAD1,500,000",gay|abusive father|wedding ceremony|sex lesson from prostitute,125128,35161.0,"Hanging Garden, The (1997)",Drama|Romance,1997,Thom Fitzgerald Drama Romance gay abusive father wedding ceremony sex lesson from prostitute
1880,1,0.0212499999999999,007,Mischa Barton|Sam Rockwell|Christopher McDonald|Kathleen Quinlan|Miles Meehan|Bruce McGill|David Barry Gray|Eric Mabius|Angie Harmon|José Orlando Araque|Beth Grant|Tom Aldredge|Odin the Dog|Tafeki the Dog,Naomi Wallace,101.0,"$8,000,000",infidelity|adultery|hole in shirt|chasing an animal,119506,35796.0,Lawn Dogs (1997),Drama,1997,Naomi Wallace Drama infidelity adultery hole in shirt chasing an animal
1881,1,0.0374999999999999,007,Jessalyn Gilsig|Andrea Corr|Cary Elwes|Bryan White|Gary Oldman|Eric Idle|Don Rickles|Jane Seymour|Céline Dion|Pierce Brosnan|Steve Perry|Bronson Pinchot|Jaleel White|Gabriel Byrne|John Gielgud,Vera Chapman,86.0,"$40,000,000",ogre|king arthur character|merlin character|scene before opening credits,120800,18937.0,Quest for Camelot (1998),Adventure|Animation|Children|Fantasy|Musical,1998,Vera Chapman Adventure Animation Children Fantasy Musical ogre king arthur character merlin character scene before opening credits
1882,1,0.05625,007,Matthew Broderick|Jean Reno|Maria Pitillo|Hank Azaria|Kevin Dunn|Michael Lerner|Harry Shearer|Arabella Field|Vicki Lewis|Doug Savant|Malcolm Danare|Lorry Goldman|Christian Aubert|Philippe Bergeron|Frank Bruynbroek,Dean Devlin,139.0,"$130,000,000",giant monster|iguana|giant footprint|running for your life,120685,929.0,Godzilla (1998),Action|Sci-Fi|Thriller,1998,Dean Devlin Action Sci-Fi Thriller giant monster iguana giant footprint running for your life
1883,1,0.025,007,Kimberly Deauna Adams|Vinny Argiro|Sean Astin|Kirk Baltz|Ernie Lee Banks|Amiri Baraka|Christine Baranski|Adilah Barnes|Warren Beatty|Graham Beckel|Halle Berry|Brandon N. Bowlin|Mongo Brownlee|Thomas Jefferson Byrd|J. Kenneth Campbell,Warren Beatty,108.0,"$30,000,000",senator|truth|politics|liberal,118798,9452.0,Bulworth (1998),Comedy|Drama|Romance,1998,Warren Beatty Comedy Drama Romance senator truth politics liberal
